,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
730,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.009,Event Triggered Execution: AppCert DLLs,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
731,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.010,Event Triggered Execution: AppInit DLLs,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
732,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.011,Event Triggered Execution: Application Shimming,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
733,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.012,Event Triggered Execution: Image File Execution Options Injection,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
734,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.013,Event Triggered Execution: PowerShell Profile,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
735,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.014,Event Triggered Execution: Emond,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
736,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1546.015,Event Triggered Execution: Component Object Model Hijacking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
737,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Software installation,Software installation or code modification,related-to,T1546.016,Event Triggered Execution: Installer Packages,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
738,veris,1.4.0,action.hacking,action.hacking.variety.Session replay,Session replay. Child of 'Exploit vuln'.,related-to,T1550.004,Use Alternate Authentication Material:Web Session Cookie,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
739,veris,1.4.0,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1547,Boot or Logon Autostart Execution,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
740,veris,1.4.0,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1547,Boot or Logon Autostart Execution,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
741,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547,Boot or Logon Autostart Execution,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
742,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
743,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.002,Boot or Logon Autostart Execution: Authentication Package,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
744,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.003,Boot or Logon Autostart Execution: Time Providers,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
745,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.004,Boot or Logon Autostart Execution: Winlogon Helper DLL,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
746,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.005,Boot or Logon Autostart Execution: Security Support Provider,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
747,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.006,Boot or Logon Autostart Execution: Kernel Modules and Extensions,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
748,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.007,Boot or Logon Autostart Execution: Re-opened Applications,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
749,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.008,Boot or Logon Autostart Execution: LSASS Driver,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
750,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
751,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.010,Boot or Logon Autostart Execution: Port Monitors,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
752,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.012,Boot or Logon Autostart Execution: Print Processors,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
753,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1547.013,Boot or Logon Autostart Execution: XDG Autostart Entries,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
754,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,related-to,T1547.014,Boot or Logon Autostart Execution: Active Setup,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
755,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1550.004,Use Alternate Authentication Material:Web Session Cookie,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
756,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1553,Subvert Trust Controls,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
757,veris,1.4.0,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1554,Compromise Client Software Binary,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
758,veris,1.4.0,action.malware,action.malware.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
759,veris,1.4.0,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,related-to,T1554,Compromise Client Software Binary,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
760,veris,1.4.0,action.malware,action.malware.variety.Client-side attack,"Client-side or browser attack (e.g., redirection, XSS, AitB)",related-to,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
761,veris,1.4.0,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1556,Modify Authentication Process,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
762,veris,1.4.0,action.hacking,action.hacking.vector.Backdoor,Hacking actions taken through a backdoor.  C2 is only used by malware.,related-to,T1556,Modify Authentication Process,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
763,veris,1.4.0,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1557,Man-in-the-Middle,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
764,veris,1.4.0,action.hacking,action.hacking.variety.Routing detour,Routing detour. Child of 'Exploit vuln'.,related-to,T1557,Man-in-the-Middle,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
765,veris,1.4.0,action.malware,action.malware.variety.Pass-the-hash,Pass-the-hash,related-to,T1550,Use Alternate Authentication Material,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
766,veris,1.4.0,action.malware,action.malware.vector.Network propagation,Network propagation,related-to,T1550,Use Alternate Authentication Material,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
767,veris,1.4.0,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1557.001,Man-in-the-Middle: LLMNR/NBT-NS Poisoning and Relay,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
768,veris,1.4.0,action.hacking,action.hacking.variety.Cache poisoning,Cache poisoning. Child of 'Exploit vuln'.,related-to,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
769,veris,1.4.0,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
770,veris,1.4.0,action.malware,action.malware.variety.Pass-the-hash,Pass-the-hash,related-to,T1550.002,Use Alternate Authentication Material: Pass the Hash,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
771,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1550.002,Use Alternate Authentication Material: Pass the Hash,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
772,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1558,Steal or Forge Kerberos Tickets,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
773,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1558.001,Steal or Forge Kerberos Tickets: Golden Ticket,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
774,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1558.002,Steal or Forge Kerberos Tickets: Silver Ticket,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
775,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552,Unsecured Credentials,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
776,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.001,Unsecured Credentials: Credentials in Files,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
777,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.001,Unsecured Credentials: Credentials in Files,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
778,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.002,Unsecured Credentials: Credentials in Registry,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
779,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.002,Unsecured Credentials: Credentials in Registry,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
780,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.003,Unsecured Credentials: Bash History,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
781,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.003,Unsecured Credentials: Bash History,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
782,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.004,Unsecured Credentials: Private Keys,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
783,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.004,Unsecured Credentials: Private Keys,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
784,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
785,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
786,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.006,Unsecured Credentials: Group Policy Preferences,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
787,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.006,Unsecured Credentials: Group Policy Preferences,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
788,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.007,Unsecured Credentials: Container API,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
789,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1552.008,Unsecured Credentials: Chat Messages,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
790,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1552.008,Unsecured Credentials: Chat Messages,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
791,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1558.003,Steal or Forge Kerberos Tickets: Kerberoasting,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
792,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553,Subvert Trust Controls,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
793,veris,1.4.0,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1553,Subvert Trust Controls,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
794,veris,1.4.0,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1553,Subvert Trust Controls,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
795,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.001,Subvert Trust Contols: Gatekeeper Bypass,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
796,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.002,Subvert Trust Contols: Code Signing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
797,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.003,Subvert Trust Contols: SIP and Trust Provider Hijacking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
798,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1553.004,Subvert Trust Contols: Install Root Certificate,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
