,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,tlctc_object_id,tlctc_object_name,tlctc_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
223,veris,1.4.1,action.error,action.error.variety.Misdelivery,Misdelivery (send wrong info or to wrong recipient),no-cluster,none,operational risk: error_in_use,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: error_in_use; Axiom V; An actor acted without intending the outcome: 'Misdelivery' is Error in Use on the cause-side partition (operational risk, no cluster). Control failures are not threats (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
224,veris,1.4.1,action.error,action.error.variety.Misinformation,Misinformation (unintentionally giving false info),no-cluster,none,operational risk: error_in_use,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: error_in_use; Axiom V; An actor acted without intending the outcome: 'Misinformation' is Error in Use on the cause-side partition (operational risk, no cluster). Control failures are not threats (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
225,veris,1.4.1,action.error,action.error.variety.Physical accidents,"Physical accidents (e.g., drops, bumps, spills)",no-cluster,none,operational risk: error_in_use,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: error_in_use; Axiom V; An actor acted without intending the outcome: 'Physical accidents' is Error in Use on the cause-side partition (operational risk, no cluster). Control failures are not threats (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
226,veris,1.4.1,action.error,action.error.variety.Programming error,Programming error (flaws or bugs in custom code). This is the error equivalent of the hacking/malware 'Exploit vuln' enumerations.,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom V; No actor intended the outcome and, at the time of the event, no actor was acting: 'Programming error' is a system failure on the cause-side partition's Failure row (operational risk, no cluster). Control failures are not threats (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
227,veris,1.4.1,action.error,action.error.variety.Publishing error,Publishing error (private info to public doc or site),no-cluster,none,operational risk: error_in_use,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: error_in_use; Axiom V; An actor acted without intending the outcome: 'Publishing error' is Error in Use on the cause-side partition (operational risk, no cluster). Control failures are not threats (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
228,veris,1.4.1,action.error,action.error.variety.Other,Other,no-cluster,none,operational risk: error_in_use,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: error_in_use; Axiom V; An error whose kind is not recorded is still an action without intent: Error in Use, operational risk, no cluster (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
229,veris,1.4.1,action.error,action.error.variety.Unknown,Unknown,no-cluster,none,operational risk: error_in_use,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: error_in_use; Axiom V; An error whose kind is not recorded is still an action without intent: Error in Use, operational risk, no cluster (Axiom V).",TLCTC Project,2026-09-18,2026-09-18
230,veris,1.4.1,action.error,action.error.vector.Carelessness,Carelessness. An honest mistake due to inattention to detail. Use it when it is known to be so.,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; An honest mistake through inattention contributed to the error; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
231,veris,1.4.1,action.error,action.error.vector.Inadequate personnel,Inadequate or insufficient personnel,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; Insufficient staffing contributed to the error; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
232,veris,1.4.1,action.error,action.error.vector.Inadequate processes,Inadequate or insufficient processes,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; Insufficient or missing procedures contributed to the error; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
233,veris,1.4.1,action.error,action.error.vector.Inadequate technology,Inadequate or insufficient technology resources,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; Insufficient technical resources contributed to the error; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
234,veris,1.4.1,action.error,action.error.vector.Other,Other,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; A contributing condition outside the listed ones; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
235,veris,1.4.1,action.error,action.error.vector.Random error,"Random error (no reason, no fault)",context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; No identifiable contributing condition; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
236,veris,1.4.1,action.error,action.error.vector.Web application,Web application,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; The error was made through a web application; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
237,veris,1.4.1,action.error,action.error.vector.Unknown,Unknown,context,none,context: contributing condition of an error,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","note: contributing condition of an error; The contributing condition was not recorded; errors carry no cluster, so the vector is recorded for the operational-risk register, not for classification.",TLCTC Project,2026-09-18,2026-09-18
238,veris,1.4.1,action.environmental,action.environmental.variety.Deterioration,Deterioration and degradation,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Deterioration'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
239,veris,1.4.1,action.environmental,action.environmental.variety.Earthquake,Earthquake,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Earthquake'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
240,veris,1.4.1,action.environmental,action.environmental.variety.EMI,Electromagnetic interference (EMI),no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('EMI'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
241,veris,1.4.1,action.environmental,action.environmental.variety.ESD,Electrostatic discharge (ESD),no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('ESD'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
242,veris,1.4.1,action.environmental,action.environmental.variety.Fire,Fire,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Fire'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
243,veris,1.4.1,action.environmental,action.environmental.variety.Flood,Flood,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Flood'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
244,veris,1.4.1,action.environmental,action.environmental.variety.Hazmat,Hazardous material,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Hazmat'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
245,veris,1.4.1,action.environmental,action.environmental.variety.Humidity,Humidity,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Humidity'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
246,veris,1.4.1,action.environmental,action.environmental.variety.Hurricane,Hurricane,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Hurricane'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
247,veris,1.4.1,action.environmental,action.environmental.variety.Ice,Ice and snow,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Ice'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
